release_candidate,paper_2206_03131_role,publication_candidate_tags,publication_candidate_dois,local_origin_tags,local_origin_notes,object_id,db_object_name,db_object_aliases,db_sptype,db_ra,db_dec,db_e_bv,index_star_name,combine_id,echelle_order,mode,telluricflag,combineflag,obs_date,db_wavelength_min,db_wavelength_max,index_x_min,index_x_max,local_fits_path,file_exists,file_size_bytes,index_spec_path,index_object_dir,combine_path,index_setting
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,29,HD 150898,HD 150898,B0Ia/ab C,16:47:19.65,-58:20:29.1,0.18,HD 150898,HD_150898_o29_c2T,42,WIDE,1,0,2017-07-30-02:32:55.606,13137.5696,13553.2079,13137.34733567351,13552.9856313835,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/sum/HD_150898_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_150898/HD_150898_o29_c2T/HD_150898_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,HD_150898,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,29,HD 150898,HD 150898,B0Ia/ab C,16:47:19.65,-58:20:29.1,0.18,HD 150898,HD_150898_o29_c2T,44,WIDE,1,0,2017-07-30-02:32:55.606,12550.7753,12938.2511,12550.56299099522,12938.03880072476,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/sum/HD_150898_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_150898/HD_150898_o29_c2T/HD_150898_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,HD_150898,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,29,HD 150898,HD 150898,B0Ia/ab C,16:47:19.65,-58:20:29.1,0.18,HD 150898,HD_150898_o29_c2T,59,WIDE,1,0,2017-07-30-02:32:55.606,9392.8813,9600.6534,9392.722936463546,9600.495048371868,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/sum/HD_150898_sum_m59_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_150898/HD_150898_o29_c2T/HD_150898_sum_m59_fsr1.30_AIR_tel_wscor_helio.fits,HD_150898,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,29,HD 150898,HD 150898,B0Ia/ab C,16:47:19.65,-58:20:29.1,0.18,HD 150898,HD_150898_o29_c2T,55,WIDE,1,0,2017-07-30-02:32:55.606,10069.6446,10303.3963,10069.4744752279,10303.22620792141,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/sum/HD_150898_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_150898/HD_150898_o29_c2T/HD_150898_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,HD_150898,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,29,HD 150898,HD 150898,B0Ia/ab C,16:47:19.65,-58:20:29.1,0.18,HD 150898,HD_150898_o29_c2T,43,WIDE,1,0,2017-07-30-02:32:55.606,12852.1699,13228.827,12851.95263509049,13228.60981548152,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/sum/HD_150898_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_150898/HD_150898_o29_c2T/HD_150898_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,HD_150898,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_150898/2017_07_29-HD_150898_pipeline_ver3.6/2017_07_29-HD_150898_pipeline_ver3.6--2017_07_29-HR_7159_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,55,WIDE,1,0,2017-07-30-00:12:24.508,10069.4244,10303.1707,10069.25423804136,10303.00059858344,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,49,WIDE,1,0,2017-07-30-00:12:24.508,11279.9622,11591.6592,11279.77105938114,11591.46811353523,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m49_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m49_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,52,WIDE,1,0,2017-07-30-00:12:24.508,10644.7047,10917.4264,10644.52460802438,10917.24631101296,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m52_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m52_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,59,WIDE,1,0,2017-07-30-00:12:24.508,9392.6823,9600.4497,9392.523986724407,9600.291323553218,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m59_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m59_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,45,WIDE,1,0,2017-07-30-00:12:24.508,12273.5827,12637.2446,12273.3748697829,12637.03679462917,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m45_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m45_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,51,WIDE,1,0,2017-07-30-00:12:24.508,10854.6247,11127.3435,10854.44109509542,11127.15988323432,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,46,WIDE,1,0,2017-07-30-00:12:24.508,12005.1852,12355.8566,12004.98190344784,12355.65334130348,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m46_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m46_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,47,WIDE,1,0,2017-07-30-00:12:24.508,11758.2797,12082.9643,11758.08057996254,12082.76520474779,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m47_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m47_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,44,WIDE,1,0,2017-07-30-00:12:24.508,12550.4768,12937.9437,12550.26446851422,12937.73137315828,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,61,WIDE,1,0,2017-07-30-00:12:24.508,9092.7965,9300.5687,9092.643486444882,9300.415680491384,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,60,WIDE,1,0,2017-07-30-00:12:24.508,9255.7348,9437.5143,9255.579128653981,9437.358698534281,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m60_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m60_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,56,WIDE,1,0,2017-07-30-00:12:24.508,9889.4929,10123.2422,9889.325805355464,10123.07508180746,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m56_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m56_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,48,WIDE,1,0,2017-07-30-00:12:24.508,11519.8707,11831.5639,11519.67565344404,11831.36881777864,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,43,WIDE,1,0,2017-07-30-00:12:24.508,12851.8619,13228.5105,12851.64472521267,13228.29324915512,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,42,WIDE,1,0,2017-07-30-00:12:24.508,13137.2526,13552.8813,13137.0303326034,13552.65907598901,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,54,WIDE,1,0,2017-07-30-00:12:24.508,10246.3567,10506.0898,10246.1832790493,10505.91644015625,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m54_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m54_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,53,WIDE,1,0,2017-07-30-00:12:24.508,10446.2805,10706.0107,10446.10381112337,10705.83405764143,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m53_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m53_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,58,WIDE,1,0,2017-07-30-00:12:24.508,9549.6223,9783.3774,9549.461209267449,9783.216316960277,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m58_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m58_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,57,WIDE,1,0,2017-07-30-00:12:24.508,9732.5529,9940.3145,9732.388839946334,9940.150343898389,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m57_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m57_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,26,* chi Oph,HD148184 | HD 148184,B2Vne C,16:27:01.43,-18:27:22.4,0.52,HD 148184,chi_Oph_o26_c3T,50,WIDE,1,0,2017-07-30-00:12:24.508,11063.0452,11348.7554,11062.85780549126,11348.56805111748,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/sum/HD_148184_sum_m50_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148184/chi_Oph_o26_c3T/HD_148184_sum_m50_fsr1.30_AIR_tel_wscor_helio.fits,HD_148184,/Users/hamano/DIB_analysis/DIB_pipeline_dir/chi_Oph/2017_07_29-HD_148184_pipeline_ver3.6/2017_07_29-HD_148184_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T3/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,25,* rho Oph D,HD 147888,B3/4V D,16:25:24.29,-23:27:36.8,0.47,HD_147888,rho_Oph_D_o25_c2T,51,WIDE,1,0,2017-07-30-01:16:54.553,10854.6261,11127.3448,10854.44241165245,11127.16111791939,/Users/hamano/DIB_analysis/DIB_pipeline_dir/rho_Oph_D/2017_07_29-HD_147888_pipeline_ver3.6/2017_07_29-HD_147888_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T2/sum/HD_147888_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_147888/rho_Oph_D_o25_c2T/HD_147888_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,HD_147888,/Users/hamano/DIB_analysis/DIB_pipeline_dir/rho_Oph_D/2017_07_29-HD_147888_pipeline_ver3.6/2017_07_29-HD_147888_pipeline_ver3.6--2017_07_29-HD_163336_pipeline_ver3.6-T2/,wide
