Cox et al. (2014), A&A, 569, 117	43	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	43	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	43	347	36	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	43	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	43	66	58	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	43	348	136	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	342	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	343	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	344	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	345	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	346	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	347	127	19	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	59	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	66	262	36	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	44	348	329	22	FALSE	not written	10000	VLT/X-Shooter	Notes. (d) No sensible uncertainties could be determined for individual components.
Cox et al. (2014), A&A, 569, 117	52	342	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
Cox et al. (2014), A&A, 569, 117	52	343	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
Cox et al. (2014), A&A, 569, 117	52	344	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
Cox et al. (2014), A&A, 569, 117	52	345	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
Cox et al. (2014), A&A, 569, 117	52	346	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
Cox et al. (2014), A&A, 569, 117	52	347	71	15	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
Cox et al. (2014), A&A, 569, 117	52	59	0	0	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
Cox et al. (2014), A&A, 569, 117	52	66	171	37	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
Cox et al. (2014), A&A, 569, 117	52	348	222	41	FALSE	not written	10000	VLT/X-Shooter	Notes. (c) Complex profile; possible blended lines.
