Fan et al. (2019), ApJ, 878, 151	536	59	17.4	0.2	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	537	59	8.2	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	538	59	2.6	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	539	59	4.3	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	540	59	8.8	2	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	541	59	4	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	542	59	9	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	108	59	24.7	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	543	59	2.9	0.3	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	109	59	38.9	1.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection with contamination.
Fan et al. (2019), ApJ, 878, 151	110	59	6.9	0.7	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	111	59	0	3.9	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	544	59	0	1.1	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	545	59	0	0	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Rejection (The DIB could not be measured due to severe contamination.)
